Company,Year,total_sent,esg_sent,esg_ratio,ESG_n_sent,ESG_share_pos,ESG_share_neg,ESG_share_neu,ESG_sent_index,Corporate_ESG_share,Verified_ESG_share,Specificity_mean,ESGSentiment_Corporate,Verified_ESG_share_allrelevance,Specificity_mean_allrelevance,cluster,cluster_2d_legacy,cluster_3d,Total Assets (Million USD)_x,Total Liabilities (Million USD)_x,Total Equity (Million USD),Leverage,Revenue Growth YoY (%),"Net Income, Adj",ROA,ROE,ROE_sign_flip_risk,Size,Region,Market Capitalization (Million USD),Total Assets (Million USD)_y,Total Liabilities (Million USD)_y,Tobins Q,SR_CEO_Letter
Chubb,2021,512,128,0.25,128.0,0.265625,0.140625,0.59375,0.125,0.12109375,0.044921875,1.5,0.3225806451612903,0.056640625,1.350877192982456,2.0,1.0,2.0,200054.0,140340.0,59714.0,2.350202632548481,9.0951,5516.0,0.0275725554100392,0.0923736477208024,0,12.206342609086734,Europe,82460.7516,200054.0,140340.0,1.113703058174293,0
Chubb,2022,421,57,0.1353919239904988,57.0,0.3333333333333333,0.1403508771929824,0.5263157894736842,0.1929824561403508,0.0617577197149643,0.0285035629453681,1.5769230769230769,0.3846153846153846,0.0332541567695962,1.431818181818182,2.0,1.0,2.0,199017.0,148498.0,50519.0,2.939448524317584,10.7784,6509.0,0.0327057487551314,0.1288426136701043,0,12.201145527193615,Europe,91459.6252,199017.0,148498.0,1.205714211348779,0
Chubb,2023,439,61,0.1389521640091116,61.0,0.1639344262295081,0.1147540983606557,0.7213114754098361,0.0491803278688524,0.0706150341685649,0.0296127562642369,1.4193548387096775,0.1935483870967742,0.0364464692482915,1.4,2.0,1.0,2.0,230682.0,166991.0,63691.0,2.62189320312132,14.8451,9030.0,0.0391447967331651,0.1417782732254164,0,12.34879541771084,Europe,91590.938,230682.0,166991.0,1.1209454487129469,0
Daichi,2012,66,22,0.3333333333333333,22.0,0.5454545454545454,0.0454545454545454,0.4090909090909091,0.4999999999999999,0.2878787878787879,0.1666666666666666,1.5789473684210529,0.5789473684210527,0.1818181818181818,1.5714285714285714,0.0,0.0,0.0,405042.5995,393040.3606,12002.2389,32.74725356449954,10.3303,348.5232,0.0008604606044653,0.0290381822011558,0,12.911747524507849,Asia,13675.0551,405042.5995,393040.3606,1.0041299759631823,1
Daichi,2013,145,26,0.1793103448275862,26.0,0.5,0.1153846153846153,0.3846153846153846,0.3846153846153846,0.1310344827586207,0.0206896551724137,1.2105263157894737,0.4736842105263157,0.0413793103448275,1.28,2.0,2.0,2.0,378841.1271,361339.3229,17501.8043,20.645832664235652,10.3841,396.9201,0.0010477217799408,0.0226788103212878,0,12.844872206470232,Asia,13303.8474,378841.1271,361339.3229,0.9889189517723828,1
Daichi,2014,63,27,0.4285714285714285,27.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.3809523809523809,0.1746031746031746,1.4583333333333333,0.6666666666666666,0.1746031746031746,1.4583333333333333,0.0,0.0,0.0,365821.0537,346925.0315,18896.0221,18.35968595210312,14.812,997.665,0.0027271940472244,0.0527976202991422,0,12.809899568504097,Asia,14441.3893,365821.0537,346925.0315,0.9878229181865156,1
Daichi,2015,62,27,0.4354838709677419,27.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.3870967741935484,0.1774193548387097,1.4583333333333333,0.7083333333333334,0.1774193548387097,1.4583333333333333,0.0,0.0,0.0,415483.1346,385554.6061,29928.5286,12.882511240462383,22.4333,1350.488,0.0032504038973812,0.0451237686305767,0,12.9371973018401,Asia,17337.4207,415483.1346,385554.6061,0.9696952613681372,1
Daichi,2016,63,18,0.2857142857142857,18.0,0.3888888888888889,0.0,0.6111111111111112,0.3888888888888889,0.1746031746031746,0.0476190476190476,1.2727272727272727,0.4545454545454545,0.0476190476190476,1.25,2.0,0.0,2.0,443777.0844,417706.3378,26070.7467,16.022031996498203,-2.0217,1699.4674,0.0038295519524126,0.0651867558515307,0,13.003077653176792,Asia,14359.5873,443777.0844,417706.3378,0.9736102658030804,1
Daichi,2017,39,9,0.2307692307692307,9.0,0.1111111111111111,0.1111111111111111,0.7777777777777778,0.0,0.1794871794871795,0.0,1.0,0.1428571428571428,0.0,1.0,2.0,1.0,2.0,467036.6544,438851.7114,28184.943,15.570431041850965,-11.1046,2205.0697,0.0047214060807129,0.07823573388103,0,13.054163022650156,Asia,21077.9353,467036.6544,438851.7114,0.9847827624811796,1
Daichi,2018,122,54,0.4426229508196721,54.0,0.4629629629629629,0.074074074074074,0.4629629629629629,0.3888888888888889,0.2950819672131147,0.0491803278688524,1.1666666666666667,0.5833333333333334,0.081967213114754,1.3111111111111111,0.0,0.0,0.0,504641.5741,469344.3513,35297.2227,13.296920137005566,8.6375,3152.9164,0.0062478332381216,0.0893247728524544,0,13.131603702005275,Asia,21301.1529,504641.5741,469344.3513,0.97226532529556,1
Daichi,2019,28,14,0.5,14.0,0.3571428571428571,0.0714285714285714,0.5714285714285714,0.2857142857142857,0.3214285714285714,0.0,1.0,0.4444444444444444,0.0357142857142857,1.0769230769230769,0.0,0.0,0.0,505021.7658,471496.5153,33525.2505,14.06392221588322,0.9236,2051.0724,0.0040613544581606,0.0611799276488627,0,13.132356807922752,Asia,15905.6303,505021.7658,471496.5153,0.9651111666997384,1
Daichi,2020,137,51,0.3722627737226277,51.0,0.3137254901960784,0.0784313725490196,0.6078431372549019,0.2352941176470588,0.2627737226277372,0.0948905109489051,1.3888888888888888,0.3611111111111111,0.0948905109489051,1.3414634146341464,0.0,0.0,0.0,556800.8814,521758.0349,35042.8465,14.889145346682954,-0.0891,382.4882,0.0006869389269612,0.0109148724547818,0,13.229962970975231,Asia,13571.1859,556800.8814,521758.0349,0.961437452207309,1
Daichi,2021,184,73,0.3967391304347826,73.0,0.3287671232876712,0.0547945205479452,0.6164383561643836,0.273972602739726,0.25,0.0543478260869565,1.2173913043478262,0.391304347826087,0.0652173913043478,1.2,0.0,0.0,0.0,574936.3077,531476.1414,43460.1664,12.229040646287078,10.4202,3228.5733,0.0056155321150541,0.0742881025876606,0,13.262014544426734,Asia,19090.7425,574936.3077,531476.1414,0.9576136982938362,0
Daichi,2022,77,10,0.1298701298701298,10.0,0.1,0.0,0.9,0.1,0.0649350649350649,0.0259740259740259,1.6,0.2,0.0259740259740259,1.5,2.0,1.0,2.0,541964.1412,505698.0421,36266.099,13.944098098336962,4.1453,3685.1605,0.0067996389795096,0.1016144719618175,0,13.202955118085503,Asia,21060.6329,541964.1412,505698.0421,0.971943778113562,0
Daichi,2023,102,24,0.2352941176470588,24.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.1666666666666666,0.0294117647058823,1.1764705882352942,0.7058823529411765,0.0294117647058823,1.1666666666666667,0.0,2.0,0.0,464364.6833,444316.7508,20047.9325,22.16272180684966,7.0891,1372.0919,0.0029547722928652,0.0684405686222257,0,13.048425477895128,Asia,18031.6546,464364.6833,444316.7508,0.9956579861205824,0
Assicurazioni Generali,2012,12,3,0.25,3.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.25,0.0833333333333333,1.3333333333333333,0.6666666666666666,0.0833333333333333,1.3333333333333333,0.0,2.0,0.0,583324.5561,554652.7539,28671.8022,19.344886311332047,7.679,46.2914,7.935787978736182e-05,0.0016145270421822,0,13.276499010432673,Europe,27940.2158,583324.5561,554652.7539,0.9987458330146578,0
Assicurazioni Generali,2013,17,2,0.1176470588235294,2.0,0.5,0.0,0.5,0.5,0.1176470588235294,0.0588235294117647,1.5,0.5,0.0588235294117647,1.5,2.0,2.0,2.0,620030.6584,590515.3039,29515.3545,20.007054426535856,2.8006,1906.2265,0.0030744068445245,0.0645842319122407,0,13.337524204830968,Europe,36698.9417,620030.6584,590515.3039,1.0115858580582733,0
Assicurazioni Generali,2014,24,5,0.2083333333333333,5.0,0.4,0.0,0.6,0.4,0.0833333333333333,0.0,1.0,0.5,0.0,1.0,2.0,2.0,2.0,606594.78,577330.93,29263.85,19.72846805871408,4.9437,2369.9523,0.0039069777356145,0.080985663198793,0,13.315616268858346,Europe,32018.5246,606594.78,577330.93,1.004541210526078,0
Assicurazioni Generali,2015,22,2,0.0909090909090909,2.0,0.5,0.0,0.5,0.5,0.0454545454545454,0.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,543894.3702,517047.744,26846.6262,19.259319221273323,4.4253,2391.9404,0.0043978031968237,0.0890964988367886,0,13.206510334557702,Europe,28617.8343,543894.3702,517047.744,1.0032565295708955,0
Assicurazioni Generali,2016,18,2,0.1111111111111111,2.0,0.0,0.0,1.0,0.0,0.1111111111111111,0.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,549692.7648,522620.7252,27072.0396,19.304815334268348,-6.8655,2300.9031,0.0041857984083839,0.08499186370871,0,13.21711479167372,Europe,23225.7327,549692.7648,522620.7252,0.993002806028565,0
Assicurazioni Generali,2017,21,7,0.3333333333333333,7.0,0.1428571428571428,0.0,0.8571428571428571,0.1428571428571428,0.2857142857142857,0.1428571428571428,1.5,0.1666666666666666,0.1428571428571428,1.4285714285714286,0.0,0.0,0.0,645690.8002,614219.6086,31471.1916,19.516884406753764,-2.3757,2439.0683,0.0037774555549568,0.0775016189726988,0,13.378076030719964,Europe,28595.2856,645690.8002,614219.6086,0.9955460012762932,0
Assicurazioni Generali,2018,25,8,0.32,8.0,0.625,0.0,0.375,0.625,0.28,0.2,1.8571428571428568,0.7142857142857143,0.2,1.8571428571428568,1.0,0.0,1.0,590725.0804,562503.9168,28221.1636,19.93198880006493,-11.8278,2516.5979,0.0042601846163293,0.0891741366752149,0,13.2891060111717,Europe,26164.2519,590725.0804,562503.9168,0.9965179882008612,0
Assicurazioni Generali,2019,33,11,0.3333333333333333,11.0,0.2727272727272727,0.0,0.7272727272727273,0.2727272727272727,0.303030303030303,0.1818181818181818,1.7,0.3,0.2121212121212121,1.7272727272727273,0.0,0.0,0.0,577815.1446,544294.3338,33520.8108,16.23750502478896,28.0759,2673.113,0.0046262425361842,0.0797448789633692,0,13.26700927747036,Europe,32419.9404,577815.1446,544294.3338,0.9980947706021756,0
Assicurazioni Generali,2020,30,12,0.4,12.0,0.5,0.0833333333333333,0.4166666666666667,0.4166666666666667,0.3,0.1333333333333333,1.7777777777777777,0.5555555555555556,0.1666666666666666,1.6666666666666667,0.0,0.0,0.0,665907.975,627037.365,38870.61,16.13140017612278,-10.7987,2438.1913,0.0036614538217536,0.0627258306468563,0,13.408906764299712,Europe,27366.3609,665907.975,627037.365,0.982723965574973,0
Assicurazioni Generali,2021,30,12,0.4,12.0,0.5,0.0833333333333333,0.4166666666666667,0.4166666666666667,0.3,0.1333333333333333,1.7777777777777777,0.5555555555555556,0.1666666666666666,1.6666666666666667,0.0,0.0,0.0,667475.785,631181.7714,36294.0136,17.390795582883673,18.2632,3702.6272,0.005547208278125,0.1020175734986774,0,13.411258391444951,Europe,33401.2972,667475.785,631181.7714,0.995666185253447,0
Assicurazioni Generali,2022,38,17,0.4473684210526316,17.0,0.4705882352941176,0.0,0.5294117647058824,0.4705882352941176,0.3684210526315789,0.2105263157894736,1.7857142857142858,0.4285714285714285,0.2105263157894736,1.6470588235294117,0.0,0.0,0.0,539016.0796,507983.0993,31032.9803,16.369136782521657,-51.3876,3763.4055,0.0069819911546846,0.1212711593800741,0,13.197500681728163,Europe,27536.1831,539016.0796,507983.0993,0.9935126291545978,0
Assicurazioni Generali,2023,22,9,0.4090909090909091,9.0,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.6666666666666667,0.3181818181818182,0.2272727272727272,2.142857142857143,0.8571428571428571,0.2272727272727272,2.0,1.0,0.0,1.0,562727.2104,528114.5928,34612.6176,15.257863444572306,12.8142,4258.1115,0.0075669194972342,0.1230219438821061,0,13.240550261103111,Europe,33301.427,562727.2104,528114.5928,0.9976699356708414,0
MetLife,2012,102,11,0.1078431372549019,11.0,0.2727272727272727,0.0909090909090909,0.6363636363636364,0.1818181818181818,0.088235294117647,0.0196078431372549,1.2222222222222223,0.3333333333333333,0.0196078431372549,1.2,2.0,1.0,2.0,836781.0,771823.0,64958.0,11.881877520859632,6.2413,6195.75,0.0074042670662933,0.0953808614797253,0,13.637317666490087,N. America,35960.1611,836781.0,771823.0,0.9653459639977484,0
MetLife,2013,96,1,0.0104166666666666,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,,,1.0,,885296.0,822313.0,62983.0,13.056110378991155,1.2155,6354.85,0.0071782206177368,0.1008978613276598,0,13.69367733134653,N. America,60499.865,885296.0,822313.0,0.997195135864163,0
MetLife,2014,87,0,0.0,,,,,,0.0,0.0,,,0.0,,,,,902337.0,829678.0,72659.0,11.41879189088757,1.2893,8127.6,0.0090072777687272,0.1118595081132413,0,13.712743343459046,N. America,61225.9798,902337.0,829678.0,0.987329545169931,0
MSAD,2012,82,13,0.1585365853658536,13.0,0.2307692307692307,0.3076923076923077,0.4615384615384615,-0.0769230769230769,0.0853658536585365,0.024390243902439,1.4285714285714286,0.1428571428571428,0.024390243902439,1.2727272727272727,2.0,1.0,2.0,175931.3082,157631.2477,18300.0605,8.613700905524329,10.5894,-2042.6583,-0.0116105445977693,-0.1116203031132055,0,12.077848903517456,Asia,12787.2625,175931.3082,157631.2477,0.9686650542396184,1
MSAD,2013,28,7,0.25,7.0,0.1428571428571428,0.1428571428571428,0.7142857142857143,0.0,0.2142857142857142,0.0357142857142857,1.1666666666666667,0.1666666666666666,0.0714285714285714,1.2857142857142858,2.0,1.0,2.0,168909.6052,147453.1734,21456.4318,6.872213179453259,15.0622,1114.5352,0.0065984122020788,0.0519441075006702,0,12.037118970332248,Asia,13636.3894,168909.6052,147453.1734,0.9537027962930792,1
MSAD,2014,30,7,0.2333333333333333,7.0,0.7142857142857143,0.0,0.2857142857142857,0.7142857142857143,0.1666666666666666,0.0333333333333333,1.4,0.8,0.0333333333333333,1.4,1.0,2.0,1.0,163754.2253,141576.7537,22177.4716,6.383809491610396,1.9871,986.5815,0.0060247697315447,0.0444857519285471,0,12.006121956523376,Asia,14218.1286,163754.2253,141576.7537,0.9513945793739468,1
MSAD,2015,182,55,0.3021978021978022,55.0,0.2727272727272727,0.0181818181818181,0.7090909090909091,0.2545454545454545,0.2307692307692307,0.0549450549450549,1.3571428571428572,0.3095238095238095,0.0659340659340659,1.3958333333333333,0.0,0.0,0.0,156629.0454,131316.4485,25312.5969,5.187790451480701,7.4756,1231.2037,0.0078606346406296,0.0486399599718668,0,11.961635520436246,Asia,17199.5023,156629.0454,131316.4485,0.9482018512001988,1
MSAD,2016,141,36,0.2553191489361702,36.0,0.3055555555555556,0.1388888888888889,0.5555555555555556,0.1666666666666666,0.0921985815602836,0.0425531914893617,1.5384615384615383,0.3846153846153846,0.0992907801418439,1.5625,2.0,1.0,2.0,180476.88,156252.2222,24224.6578,6.450131246023215,4.6537,1688.052,0.0093532866924561,0.0696832134404804,0,12.103357959908363,Asia,16827.6924,180476.88,156252.2222,0.959014332472946,1
MSAD,2017,146,66,0.4520547945205479,66.0,0.3181818181818182,0.0,0.6818181818181818,0.3181818181818182,0.2602739726027397,0.0342465753424657,1.236842105263158,0.4473684210526316,0.0616438356164383,1.2962962962962965,0.0,0.0,0.0,190767.2267,166201.3117,24565.915,6.765524984516147,8.1443,2177.3376,0.0114135831277983,0.0886324649417699,0,12.158809255422836,Asia,18840.3628,190767.2267,166201.3117,0.9699867094623964,1
MSAD,2018,171,68,0.3976608187134502,68.0,0.3676470588235294,0.088235294117647,0.5441176470588235,0.2794117647058823,0.2748538011695906,0.0760233918128654,1.3404255319148937,0.3829787234042553,0.1111111111111111,1.4406779661016949,0.0,0.0,0.0,211569.6385,183623.9879,27945.6505,6.57075375289618,-2.0638,1464.1536,0.0069204334344977,0.0523928974206558,0,12.262309483321555,Asia,18711.5318,211569.6385,183623.9879,0.9563542346365544,1
MSAD,2019,133,67,0.5037593984962406,67.0,0.2835820895522388,0.1641791044776119,0.5522388059701493,0.1194029850746268,0.4135338345864661,0.1353383458646616,1.3818181818181818,0.2545454545454545,0.1578947368421052,1.4126984126984128,0.0,0.0,0.0,208833.9713,183754.5545,25079.4168,7.326906999687489,5.5102,1691.7091,0.0081007371045478,0.067454084498488,0,12.249294819553704,Asia,17758.4731,208833.9713,183754.5545,0.9649437126803324,1
MSAD,2020,146,45,0.3082191780821918,45.0,0.5333333333333333,0.0666666666666666,0.4,0.4666666666666667,0.2465753424657534,0.0753424657534246,1.3055555555555556,0.6388888888888888,0.0821917808219178,1.302325581395349,0.0,0.0,0.0,215220.4027,192080.321,23140.0816,8.300762474407177,-8.6734,2678.816,0.0124468496777884,0.1157651924615512,0,12.279417910861266,Asia,15971.1187,215220.4027,192080.321,0.9666901329517864,1
MSAD,2021,155,67,0.432258064516129,67.0,0.4029850746268656,0.044776119402985,0.5522388059701493,0.3582089552238806,0.3870967741935484,0.1870967741935484,1.6166666666666667,0.45,0.1870967741935484,1.5606060606060606,0.0,0.0,0.0,218267.4442,190000.0,28267.4442,6.721513224036009,-3.1596,1321.4622,0.0060543257142331,0.0467485560650721,0,12.293476398113764,Asia,16396.5671,218267.4442,190000.0,0.945613157548486,1
MSAD,2022,143,68,0.4755244755244755,68.0,0.5588235294117647,0.0147058823529411,0.4264705882352941,0.5441176470588236,0.3916083916083916,0.1048951048951049,1.3214285714285714,0.5535714285714286,0.1118881118881118,1.3114754098360657,0.0,0.0,0.0,205938.1869,178768.4847,27169.7022,6.579699820927739,3.9217,2303.2434,0.0111841491598564,0.0847724933841932,0,12.235331339151395,Asia,17907.9376,205938.1869,178768.4847,0.955026482754763,1
MSAD,2023,127,59,0.4645669291338583,59.0,0.6610169491525424,0.0338983050847457,0.3050847457627119,0.6271186440677966,0.3700787401574803,0.1417322834645669,1.446808510638298,0.7446808510638298,0.1653543307086614,1.4464285714285714,0.0,0.0,0.0,183399.7439,159753.5814,23646.1625,6.756004548306729,1.235,1448.2902,0.0078969041570182,0.0612484245593761,0,12.119423442402216,Asia,16522.6116,183399.7439,159753.5814,0.9611583378007104,1
Munich RE,2012,44,6,0.1363636363636363,6.0,0.0,0.1666666666666666,0.8333333333333334,-0.1666666666666666,0.0909090909090909,0.0454545454545454,1.5,0.0,0.0454545454545454,1.4,2.0,1.0,2.0,341031.5952,304820.3469,36211.2483,8.41783592696527,9.5061,4342.8547,0.0127344643755166,0.1199310961063996,0,12.73973040651894,Europe,32041.9316,341031.5952,304820.3469,0.9877743975670206,1
Munich RE,2013,33,1,0.0303030303030303,1.0,0.0,0.0,1.0,0.0,0.0303030303030303,0.0303030303030303,2.0,0.0,0.0303030303030303,2.0,2.0,1.0,2.0,350670.8168,314560.1836,36110.6332,8.711012677562243,-3.4829,4478.7308,0.0127718948524717,0.1240280328288455,0,12.767603218522638,Europe,39180.2263,350670.8168,314560.1836,1.0087534888931196,1
Munich RE,2014,40,4,0.1,4.0,0.25,0.25,0.5,0.0,0.025,0.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,330310.64,293660.95,36649.69,8.012644854567665,-0.6245,5192.9987,0.0157215604680491,0.1416928410581371,0,12.70778882399962,Europe,33796.9485,330310.64,293660.95,0.9913634586521344,1
Munich RE,2015,46,7,0.1521739130434782,7.0,0.5714285714285714,0.4285714285714285,0.0,0.1428571428571428,0.0652173913043478,0.0652173913043478,2.0,1.0,0.0869565217391304,1.5714285714285714,1.0,1.0,1.0,292151.9688,258504.3132,33647.6556,7.682684234321514,-1.0739,4237.8581,0.0145056633279138,0.1259480942856536,0,12.585029386963813,Europe,32643.1234,292151.9688,258504.3132,0.996561610711966,1
Munich RE,2016,42,2,0.0476190476190476,2.0,1.0,0.0,0.0,1.0,0.0476190476190476,0.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,282453.9335,248930.294,33523.6395,7.425515180116408,-1.8361,3351.0031,0.0118638924885073,0.0999594062571875,0,12.551270749015083,Europe,29729.353,282453.9335,248930.294,0.9865667068148656,1
Munich RE,2017,56,3,0.0535714285714285,3.0,0.3333333333333333,0.6666666666666666,0.0,-0.3333333333333333,0.0178571428571428,0.0178571428571428,3.0,1.0,0.0535714285714285,2.333333333333333,1.0,1.0,1.0,319450.9884,285551.3528,33899.6356,8.423434286119582,0.1674,424.6759,0.0013293929755141,0.0125274473451862,0,12.674359140093632,Europe,32868.3189,319450.9884,285551.3528,0.9967715964656568,1
Munich RE,2018,49,4,0.0816326530612244,4.0,0.5,0.0,0.5,0.5,0.0408163265306122,0.0,1.0,0.0,0.0204081632653061,1.25,2.0,2.0,2.0,309396.3936,279048.5936,30347.8,9.19501886792453,-8.4608,2618.9069,0.0084645682825438,0.0862964333493696,0,12.642378560944572,Europe,31815.5918,309396.3936,279048.5936,1.0047440494794442,1
Munich RE,2019,60,13,0.2166666666666666,13.0,0.3846153846153846,0.0,0.6153846153846154,0.3846153846153846,0.15,0.1333333333333333,2.2222222222222223,0.5555555555555556,0.1333333333333333,1.8461538461538465,1.0,2.0,1.0,322893.2637,288559.4733,34333.7904,8.404532967032967,13.7721,3097.1078,0.0095917386584983,0.0902058224250125,0,12.685077094652012,Europe,42620.3404,322893.2637,288559.4733,1.0256634341176565,1
Munich RE,2020,74,21,0.2837837837837837,21.0,0.3809523809523809,0.0952380952380952,0.5238095238095238,0.2857142857142857,0.2027027027027027,0.1081081081081081,1.7333333333333334,0.5333333333333333,0.1216216216216216,1.619047619047619,1.0,0.0,1.0,364238.985,327571.32,36667.665,8.933520037340802,0.3101,1448.4125,0.0039765444108076,0.0395010835841333,0,12.805565483380578,Europe,41584.585,364238.985,327571.32,1.0134991590754625,1
Munich RE,2021,86,34,0.3953488372093023,34.0,0.4705882352941176,0.088235294117647,0.4411764705882353,0.3823529411764705,0.3255813953488372,0.2325581395348837,2.0357142857142856,0.5714285714285714,0.2674418604651162,2.0294117647058822,0.0,0.0,0.0,355704.333,320470.356,35233.977,9.095492001938926,8.0543,3505.4836,0.0098550489122099,0.099491567471932,0,12.78185513947607,Europe,41554.0855,355704.333,320470.356,1.0177678704296245,1
Munich RE,2022,84,25,0.2976190476190476,25.0,0.56,0.04,0.4,0.52,0.238095238095238,0.1428571428571428,1.85,0.65,0.1666666666666666,1.8333333333333333,1.0,0.0,1.0,288544.7001,259362.5806,29182.1195,8.887722517893192,-15.2893,5595.0144,0.0193904597729951,0.1917274857297462,0,12.57260529261642,Europe,44818.6024,288544.7001,259362.5806,1.054190851173426,1
Munich RE,2023,80,10,0.125,10.0,0.4,0.2,0.4,0.2,0.0875,0.05,2.0,0.4285714285714285,0.0875,2.2,1.0,1.0,1.0,302924.5752,269985.9408,32938.6344,8.196634308555304,-2.1141,4981.5249,0.0164447697804347,0.1512365339590399,0,12.621239126771432,Europe,56635.7343,302924.5752,269985.9408,1.0782277234666564,1
People Insurance China,2012,58,9,0.1551724137931034,9.0,0.8888888888888888,0.0,0.1111111111111111,0.8888888888888888,0.1379310344827586,0.0344827586206896,1.5,0.875,0.0344827586206896,1.5,1.0,2.0,1.0,110449.0778,97082.2775,13366.8003,7.262940668007136,8.8989,1036.4358,0.0093838338956235,0.0775380627179714,0,11.612309859334005,Asia,21401.1037,110449.0778,97082.2775,1.0727421501386225,0
People Insurance China,2013,41,8,0.1951219512195122,8.0,0.375,0.0,0.625,0.375,0.1707317073170731,0.048780487804878,1.5714285714285714,0.4285714285714285,0.073170731707317,1.625,2.0,2.0,2.0,124796.6096,109133.2364,15663.3732,6.967415958651869,18.5617,1310.8523,0.0105039095549275,0.0836890166161654,0,11.734440567881776,Asia,20517.6789,124796.6096,109133.2364,1.038897737010317,0
People Insurance China,2014,52,8,0.1538461538461538,8.0,0.875,0.0,0.125,0.875,0.1538461538461538,0.0576923076923076,1.375,0.875,0.0576923076923076,1.375,1.0,2.0,1.0,126014.2733,105784.0642,20230.2091,5.229014869648579,15.3479,2120.783,0.0168297046394981,0.1048324804512277,0,11.744150459676632,Asia,19860.8618,126014.2733,105784.0642,0.9970690042458864,0
People Insurance China,2015,60,3,0.05,3.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.05,0.0333333333333333,2.0,0.6666666666666666,0.0333333333333333,2.0,1.0,2.0,1.0,130014.3353,105783.8921,24230.4432,4.365743177986938,15.5023,3095.5633,0.0238093998854601,0.1277551250073708,0,11.775399994896722,Asia,20801.1787,130014.3353,105783.8921,0.9736239508352122,0
People Insurance China,2016,68,19,0.2794117647058823,19.0,0.5263157894736842,0.0,0.4736842105263157,0.5263157894736842,0.2647058823529412,0.1323529411764706,1.5555555555555556,0.5,0.1323529411764706,1.5263157894736843,0.0,2.0,0.0,134325.9795,109807.3404,24518.6391,4.478525090733931,9.8105,1660.3751,0.0123607890758019,0.0677188930930509,0,11.808024807586069,Asia,16742.2122,134325.9795,109807.3404,0.9421077968018838,0
People Insurance China,2017,68,19,0.2794117647058823,19.0,0.5263157894736842,0.0,0.4736842105263157,0.5263157894736842,0.2647058823529412,0.1470588235294117,1.6111111111111112,0.5,0.1470588235294117,1.5789473684210529,0.0,2.0,0.0,151829.0378,123107.7197,28721.318,4.286283787533706,8.5242,2379.1186,0.0156697205914849,0.0828345899725075,0,11.930510415505168,Asia,20907.0834,151829.0378,123107.7197,0.948532673240718,0
People Insurance China,2018,96,15,0.15625,15.0,0.5333333333333333,0.0,0.4666666666666667,0.5333333333333333,0.15625,0.0833333333333333,1.8666666666666667,0.5333333333333333,0.0833333333333333,1.8666666666666667,1.0,2.0,1.0,149979.6467,119987.4973,29992.1495,4.000630141564212,3.0479,1911.3867,0.0127443072580594,0.0637295669655154,0,11.918254875205186,Asia,17786.2647,149979.6467,119987.4973,0.918616392500143,0
People Insurance China,2019,114,18,0.1578947368421052,18.0,0.7777777777777778,0.0,0.2222222222222222,0.7777777777777778,0.131578947368421,0.0526315789473684,1.6,0.8,0.0701754385964912,1.6111111111111112,1.0,2.0,1.0,162740.7588,127226.4985,35514.2603,3.582405980732196,10.5861,3203.1744,0.0196826807470925,0.0901940339723195,0,11.99991377689186,Asia,42321.7838,162740.7588,127226.4985,1.0418304765824895,0
People Insurance China,2020,80,11,0.1375,11.0,0.4545454545454545,0.0,0.5454545454545454,0.4545454545454545,0.125,0.0625,1.6,0.5,0.075,1.6363636363636365,1.0,2.0,1.0,192435.3475,150525.1869,41910.1606,3.5916156069323195,5.5138,2893.019,0.0150337193118847,0.0690290602226897,0,12.167515519154476,Asia,38499.079,192435.3475,150525.1869,0.9822741422284698,0
People Insurance China,2021,63,9,0.1428571428571428,9.0,0.7777777777777778,0.0,0.2222222222222222,0.7777777777777778,0.0793650793650793,0.0793650793650793,2.2,1.0,0.0793650793650793,1.75,1.0,2.0,1.0,216619.7826,169909.8504,46709.9322,3.6375529228449617,2.2354,2016.9025,0.0093107955136503,0.043179306948341,0,12.28589894178845,Asia,28889.8086,216619.7826,169909.8504,0.9177354746361932,0
People Insurance China,2022,60,12,0.2,12.0,0.75,0.0,0.25,0.75,0.15,0.0666666666666666,1.5555555555555556,0.7777777777777778,0.0833333333333333,1.5454545454545454,1.0,2.0,1.0,205300.6407,161104.282,44196.3587,3.6451935575407486,-19.4379,3765.8857,0.018343273002752,0.0852080535765947,0,12.232230723800988,Asia,29757.2031,205300.6407,161104.282,0.92966823897496,0
People Insurance China,2023,57,9,0.1578947368421052,9.0,0.4444444444444444,0.0,0.5555555555555556,0.4444444444444444,0.1578947368421052,0.0526315789473684,1.3333333333333333,0.4444444444444444,0.0526315789473684,1.3333333333333333,2.0,2.0,2.0,219213.9357,172334.1125,46879.8231,3.6760828242118513,6.91,3130.423,0.0142802189559885,0.0667754866165439,0,12.297803407308898,Asia,26875.7346,219213.9357,172334.1125,0.9087462731959882,0
