outcome,model,fixed_effects,covariance,term,N,firms,coefficient,SE,p_value,CI95_low,CI95_high,R_squared
"CAR[-2,+2]",M3b_specificity_ESG,firm_year_FE,HC3,Specificity_mean,61,6,-0.035786421601353605,0.029468058748295285,0.23137378490832142,-0.09525537177886731,0.0236825285761601,0.2571471809934369
"CAR[-2,+2]",M3b_specificity_ESG,firm_year_FE,HC3,ESG_sentiment,61,6,0.011081598326043942,0.028842357151407223,0.7027592840406276,-0.04712463490736568,0.06928783155945356,0.2571471809934369
"CAR[-2,+2]",M3b_specificity_ESG,firm_year_FE,firm_cluster_CR1,Specificity_mean,61,6,-0.035786421601353605,0.012392511691400586,0.03427681672053276,-0.06764238705317861,-0.003930456149528597,0.2571471809934369
"CAR[-2,+2]",M3b_specificity_ESG,firm_year_FE,firm_cluster_CR1,ESG_sentiment,61,6,0.011081598326043942,0.01627476141323036,0.5261791562706245,-0.030754007742120816,0.052917204394208696,0.2571471809934369
"CAR[-2,+2]",M4_interaction_overall,pooled,HC3,Specificity_mean,62,7,0.0039564661592866235,0.030581834423526126,0.8975100593474157,-0.05725972650352026,0.0651726588220935,0.040819491130328234
"CAR[-2,+2]",M4_interaction_overall,pooled,HC3,Overall_sentiment,62,7,0.02904129603428017,0.08764800053519345,0.741581839209734,-0.1464052390873875,0.20448783115594787,0.040819491130328234
"CAR[-2,+2]",M4_interaction_overall,pooled,HC3,Specificity_mean:Overall_sentiment,62,7,-0.0378888429023009,0.07766493109966978,0.6274951724092683,-0.19335209338944498,0.11757440758484317,0.040819491130328234
"CAR[-2,+2]",M4_interaction_overall,pooled,firm_cluster_CR1,Specificity_mean,62,7,0.0039564661592866235,0.031746112289955074,0.9048883940566996,-0.07372347223078372,0.08163640454935696,0.040819491130328234
"CAR[-2,+2]",M4_interaction_overall,pooled,firm_cluster_CR1,Overall_sentiment,62,7,0.02904129603428017,0.07438904918323998,0.7097263782663312,-0.15298215000759646,0.21106474207615677,0.040819491130328234
"CAR[-2,+2]",M4_interaction_overall,pooled,firm_cluster_CR1,Specificity_mean:Overall_sentiment,62,7,-0.0378888429023009,0.0732054942261976,0.6232802910369498,-0.21701623429330916,0.14123854848870734,0.040819491130328234
"CAR[-2,+2]",M4_interaction_overall,firm_FE,HC3,Specificity_mean,61,6,0.00893249605584584,0.04974289230918658,0.8581854762513128,-0.09088391987091102,0.1087489119826027,0.17025833678473057
"CAR[-2,+2]",M4_interaction_overall,firm_FE,HC3,Overall_sentiment,61,6,0.07034799874806838,0.1554302866553376,0.6527183323434731,-0.24154568937868712,0.38224168687482385,0.17025833678473057
"CAR[-2,+2]",M4_interaction_overall,firm_FE,HC3,Specificity_mean:Overall_sentiment,61,6,-0.08112927628645261,0.12691454306854025,0.5254707435654935,-0.3358019386508029,0.17354338607789765,0.17025833678473057
"CAR[-2,+2]",M4_interaction_overall,firm_FE,firm_cluster_CR1,Specificity_mean,61,6,0.00893249605584584,0.038980529904790485,0.8278285442466521,-0.09127014606088674,0.10913513817257842,0.17025833678473057
"CAR[-2,+2]",M4_interaction_overall,firm_FE,firm_cluster_CR1,Overall_sentiment,61,6,0.07034799874806838,0.10509612652621143,0.532922208377492,-0.19981019509594658,0.34050619259208337,0.17025833678473057
"CAR[-2,+2]",M4_interaction_overall,firm_FE,firm_cluster_CR1,Specificity_mean:Overall_sentiment,61,6,-0.08112927628645261,0.09812089140756654,0.4459839058635993,-0.3333570574351865,0.1710985048622813,0.17025833678473057
"CAR[-2,+2]",M4_interaction_overall,firm_year_FE,HC3,Specificity_mean,61,6,0.02006613564264037,0.07019731380740869,0.7764297867796603,-0.12170021560635158,0.16183248689163232,0.2998140456346481
"CAR[-2,+2]",M4_interaction_overall,firm_year_FE,HC3,Overall_sentiment,61,6,0.08686958643819434,0.22020276504532804,0.6952579553915167,-0.35783891937532175,0.5315780922517104,0.2998140456346481
"CAR[-2,+2]",M4_interaction_overall,firm_year_FE,HC3,Specificity_mean:Overall_sentiment,61,6,-0.10310819736290405,0.15957442425492016,0.5217860329003106,-0.42537528498030935,0.21915889025450125,0.2998140456346481
"CAR[-2,+2]",M4_interaction_overall,firm_year_FE,firm_cluster_CR1,Specificity_mean,61,6,0.02006613564264037,0.03240105863074337,0.5628405050804361,-0.06322343712893577,0.10335570841421651,0.2998140456346481
"CAR[-2,+2]",M4_interaction_overall,firm_year_FE,firm_cluster_CR1,Overall_sentiment,61,6,0.08686958643819434,0.08626526196293402,0.3601503412494302,-0.13488232901013214,0.3086215018865208,0.2998140456346481
"CAR[-2,+2]",M4_interaction_overall,firm_year_FE,firm_cluster_CR1,Specificity_mean:Overall_sentiment,61,6,-0.10310819736290405,0.0738846141501669,0.22166548311904205,-0.2930346444303209,0.0868182497045128,0.2998140456346481
"CAR[-2,+2]",M4b_interaction_ESG,pooled,HC3,Specificity_mean,62,7,-0.021501935592539836,0.020921982728751835,0.3083487025815112,-0.06338183422366703,0.02037796303858736,0.0169400364997363
"CAR[-2,+2]",M4b_interaction_ESG,pooled,HC3,ESG_sentiment,62,7,-0.021629302191029626,0.05660664169579577,0.7037849268850401,-0.13493980659224875,0.09168120221018948,0.0169400364997363
"CAR[-2,+2]",M4b_interaction_ESG,pooled,HC3,Specificity_mean:ESG_sentiment,62,7,0.016941585258247613,0.05219066824619319,0.7466445538916174,-0.08752938787938086,0.12141255839587609,0.0169400364997363
"CAR[-2,+2]",M4b_interaction_ESG,pooled,firm_cluster_CR1,Specificity_mean,62,7,-0.021501935592539836,0.018765116612047106,0.295495024027159,-0.06741852181867541,0.02441465063359574,0.0169400364997363
"CAR[-2,+2]",M4b_interaction_ESG,pooled,firm_cluster_CR1,ESG_sentiment,62,7,-0.021629302191029626,0.061082255734093156,0.7353747447216056,-0.1710921976414505,0.12783359325939125,0.0169400364997363
"CAR[-2,+2]",M4b_interaction_ESG,pooled,firm_cluster_CR1,Specificity_mean:ESG_sentiment,62,7,0.016941585258247613,0.05625918480899886,0.7734750076568506,-0.12071968078664726,0.1546028513031425,0.0169400364997363
"CAR[-2,+2]",M4b_interaction_ESG,firm_FE,HC3,Specificity_mean,61,6,-0.02824676374029685,0.0231519529419009,0.2279467114476997,-0.07470455614210084,0.01821102866150714,0.13683010754414981
"CAR[-2,+2]",M4b_interaction_ESG,firm_FE,HC3,ESG_sentiment,61,6,0.024310720113932004,0.09471155447597708,0.7984373912007771,-0.1657419180777134,0.21436335830557743,0.13683010754414981
"CAR[-2,+2]",M4b_interaction_ESG,firm_FE,HC3,Specificity_mean:ESG_sentiment,61,6,-0.010683539430762667,0.08266224764568782,0.8976637767315625,-0.17655747456820015,0.1551903957066748,0.13683010754414981
"CAR[-2,+2]",M4b_interaction_ESG,firm_FE,firm_cluster_CR1,Specificity_mean,61,6,-0.02824676374029685,0.020117671457633535,0.21925905455178174,-0.07996088456458876,0.02346735708399506,0.13683010754414981
"CAR[-2,+2]",M4b_interaction_ESG,firm_FE,firm_cluster_CR1,ESG_sentiment,61,6,0.024310720113932004,0.0718960153174611,0.7489953345653165,-0.16050387091576376,0.20912531114362778,0.13683010754414981
"CAR[-2,+2]",M4b_interaction_ESG,firm_FE,firm_cluster_CR1,Specificity_mean:ESG_sentiment,61,6,-0.010683539430762667,0.06914653076399385,0.8832539973949007,-0.18843035540995287,0.16706327654842754,0.13683010754414981
"CAR[-2,+2]",M4b_interaction_ESG,firm_year_FE,HC3,Specificity_mean,61,6,-0.033810787962962816,0.03325322527379647,0.3152269118068586,-0.10096703880271142,0.03334546287678579,0.25722426617254623
"CAR[-2,+2]",M4b_interaction_ESG,firm_year_FE,HC3,ESG_sentiment,61,6,0.01735614446530874,0.1166875859553978,0.8824877595286552,-0.21829921611351677,0.2530115050441343,0.25722426617254623
"CAR[-2,+2]",M4b_interaction_ESG,firm_year_FE,HC3,Specificity_mean:ESG_sentiment,61,6,-0.00517513831456172,0.09728326116777462,0.9578336272948376,-0.2016426699810311,0.19129239335190767,0.25722426617254623
"CAR[-2,+2]",M4b_interaction_ESG,firm_year_FE,firm_cluster_CR1,Specificity_mean,61,6,-0.033810787962962816,0.02782190670585593,0.27851579669120785,-0.10532927597380425,0.037707700047878615,0.25722426617254623
"CAR[-2,+2]",M4b_interaction_ESG,firm_year_FE,firm_cluster_CR1,ESG_sentiment,61,6,0.01735614446530874,0.0749026599391958,0.8259432093690804,-0.17518727261523187,0.20989956154584932,0.25722426617254623
"CAR[-2,+2]",M4b_interaction_ESG,firm_year_FE,firm_cluster_CR1,Specificity_mean:ESG_sentiment,61,6,-0.00517513831456172,0.05933816087107599,0.9338862551596115,-0.15770873680981518,0.1473584601806917,0.25722426617254623
"CAR[0,+1]",M1_specificity,pooled,HC3,Specificity_mean,62,7,-0.009605284669105891,0.006263132894162586,0.13037888101995926,-0.02213341575628518,0.0029228464180733986,0.01860307644823911
"CAR[0,+1]",M1_specificity,pooled,firm_cluster_CR1,Specificity_mean,62,7,-0.009605284669105891,0.007531993114042304,0.24936599525287118,-0.02803540788259838,0.0088248385443866,0.01860307644823911
"CAR[0,+1]",M1_specificity,firm_FE,HC3,Specificity_mean,61,6,-0.01796613854412637,0.011200231971815557,0.11452851301153225,-0.04042125164732105,0.004488974559068316,0.09822522560196423
"CAR[0,+1]",M1_specificity,firm_FE,firm_cluster_CR1,Specificity_mean,61,6,-0.01796613854412637,0.01199563301387226,0.19447147013509403,-0.048801894876545696,0.012869617788292962,0.09822522560196423
"CAR[0,+1]",M1_specificity,firm_year_FE,HC3,Specificity_mean,61,6,-0.015990955740551795,0.015600549646383766,0.3110833700925274,-0.047452462516080325,0.015470551034976736,0.2155959137875456
"CAR[0,+1]",M1_specificity,firm_year_FE,firm_cluster_CR1,Specificity_mean,61,6,-0.015990955740551795,0.013674499955280387,0.2949511019169203,-0.05114237693700516,0.019160465455901568,0.2155959137875456
"CAR[0,+1]",M2_overall_sentiment,pooled,HC3,Overall_sentiment,62,7,-0.007176245963456037,0.01326655657467195,0.5905602170631667,-0.0337133101854013,0.019360818258489225,0.006408623128910773
"CAR[0,+1]",M2_overall_sentiment,pooled,firm_cluster_CR1,Overall_sentiment,62,7,-0.007176245963456037,0.012291336831247581,0.5805939684568553,-0.03725206372225052,0.02289957179533844,0.006408623128910773
"CAR[0,+1]",M2_overall_sentiment,firm_FE,HC3,Overall_sentiment,61,6,-0.0071961743843940214,0.026030242598129572,0.7832544829762325,-0.05938366863589446,0.044991319867106416,0.04785391576494291
"CAR[0,+1]",M2_overall_sentiment,firm_FE,firm_cluster_CR1,Overall_sentiment,61,6,-0.0071961743843940214,0.02805264858647172,0.8077669482099911,-0.07930780328226696,0.06491545451347892,0.04785391576494291
"CAR[0,+1]",M2_overall_sentiment,firm_year_FE,HC3,Overall_sentiment,61,6,-0.003183414754379447,0.03422296046890723,0.9263198470044485,-0.07220059216650684,0.06583376265774796,0.1804890126536195
"CAR[0,+1]",M2_overall_sentiment,firm_year_FE,firm_cluster_CR1,Overall_sentiment,61,6,-0.003183414754379447,0.028239247321322516,0.9146306233721654,-0.07577471097061256,0.06940788146185367,0.1804890126536195
"CAR[0,+1]",M2b_ESG_sentiment,pooled,HC3,ESG_sentiment,62,7,-0.00028998090029911565,0.008275083539428678,0.9721620510608179,-0.016842612481204354,0.016262650680606124,1.7290275687864565e-05
"CAR[0,+1]",M2b_ESG_sentiment,pooled,firm_cluster_CR1,ESG_sentiment,62,7,-0.00028998090029911565,0.004739594256117805,0.9532008549996912,-0.011887350255212443,0.011307388454614212,1.7290275687864565e-05
"CAR[0,+1]",M2b_ESG_sentiment,firm_FE,HC3,ESG_sentiment,61,6,0.004806140810445215,0.014130151643165426,0.7350754157279615,-0.02352310755789358,0.03313538917878401,0.04732084113216173
"CAR[0,+1]",M2b_ESG_sentiment,firm_FE,firm_cluster_CR1,ESG_sentiment,61,6,0.004806140810445215,0.005744264455337918,0.44091174592209287,-0.009959961057537766,0.019572242678428196,0.04732084113216173
"CAR[0,+1]",M2b_ESG_sentiment,firm_year_FE,HC3,ESG_sentiment,61,6,0.01265446097311541,0.017437885969848063,0.47196156707460524,-0.022512387633301493,0.04782130957953232,0.19064282820114753
"CAR[0,+1]",M2b_ESG_sentiment,firm_year_FE,firm_cluster_CR1,ESG_sentiment,61,6,0.01265446097311541,0.003930182466330891,0.02347047788238608,0.0025516053144288894,0.02275731663180193,0.19064282820114753
"CAR[0,+1]",M3_specificity_overall,pooled,HC3,Specificity_mean,62,7,-0.009098662668847495,0.006406306413076027,0.16079314001273848,-0.02191765219202985,0.0037203268543348593,0.022902509262890502
"CAR[0,+1]",M3_specificity_overall,pooled,HC3,Overall_sentiment,62,7,-0.005913147950248708,0.013374850373475402,0.6600263929908962,-0.03267616173019512,0.0208498658296977,0.022902509262890502
"CAR[0,+1]",M3_specificity_overall,pooled,firm_cluster_CR1,Specificity_mean,62,7,-0.009098662668847495,0.007292953800831836,0.25866338131367844,-0.026943877753955733,0.008746552416260742,0.022902509262890502
"CAR[0,+1]",M3_specificity_overall,pooled,firm_cluster_CR1,Overall_sentiment,62,7,-0.005913147950248708,0.013053344772883675,0.6664697550182525,-0.03785353197209913,0.02602723607160172,0.022902509262890502
"CAR[0,+1]",M3_specificity_overall,firm_FE,HC3,Specificity_mean,61,6,-0.017789634176094304,0.011301373463963961,0.12141257211072536,-0.04045731874303165,0.00487805039084304,0.09840502438623822
"CAR[0,+1]",M3_specificity_overall,firm_FE,HC3,Overall_sentiment,61,6,-0.0018989579375968413,0.0293378399167113,0.9486346852696873,-0.06074321286181725,0.05694529698662357,0.09840502438623822
"CAR[0,+1]",M3_specificity_overall,firm_FE,firm_cluster_CR1,Specificity_mean,61,6,-0.017789634176094304,0.01102826550860595,0.16764298062154465,-0.04613869317109124,0.010559424818902631,0.09840502438623822
"CAR[0,+1]",M3_specificity_overall,firm_FE,firm_cluster_CR1,Overall_sentiment,61,6,-0.0018989579375968413,0.02979356213933305,0.9516491503990375,-0.0784857475918682,0.07468783171667452,0.09840502438623822
"CAR[0,+1]",M3_specificity_overall,firm_year_FE,HC3,Specificity_mean,61,6,-0.016760797270350795,0.014441014236408367,0.2523436407144143,-0.04590394387098719,0.012382349330285598,0.2166519468800885
"CAR[0,+1]",M3_specificity_overall,firm_year_FE,HC3,Overall_sentiment,61,6,0.005556959538576293,0.036056818562001755,0.8782558676282445,-0.0672086462632439,0.07832256534039649,0.2166519468800885
"CAR[0,+1]",M3_specificity_overall,firm_year_FE,firm_cluster_CR1,Specificity_mean,61,6,-0.016760797270350795,0.01171458664279126,0.2119040049526071,-0.0468741009062978,0.013352506365596217,0.2166519468800885
"CAR[0,+1]",M3_specificity_overall,firm_year_FE,firm_cluster_CR1,Overall_sentiment,61,6,0.005556959538576293,0.029048071701201054,0.8558146164152438,-0.0691134859367924,0.08022740501394499,0.2166519468800885
"CAR[0,+1]",M3b_specificity_ESG,pooled,HC3,Specificity_mean,62,7,-0.009650943215567174,0.006462203750857851,0.14064974248067516,-0.022581783053298395,0.0032798966221640486,0.018660014021970484
"CAR[0,+1]",M3b_specificity_ESG,pooled,HC3,ESG_sentiment,62,7,0.00052815954934034,0.00791699997395267,0.9470364703835564,-0.01531372080686388,0.016370039905544562,0.018660014021970484
"CAR[0,+1]",M3b_specificity_ESG,pooled,firm_cluster_CR1,Specificity_mean,62,7,-0.009650943215567174,0.007226800058949892,0.23016064031507552,-0.027334285925666897,0.00803239949453255,0.018660014021970484
"CAR[0,+1]",M3b_specificity_ESG,pooled,firm_cluster_CR1,ESG_sentiment,62,7,0.00052815954934034,0.005786113883664894,0.930240888980369,-0.01362995108467379,0.014686270183354468,0.018660014021970484
"CAR[0,+1]",M3b_specificity_ESG,firm_FE,HC3,Specificity_mean,61,6,-0.019213268482060605,0.011117940755176605,0.08978745647384115,-0.0415130336279374,0.0030864966638161906,0.10604645168088112
"CAR[0,+1]",M3b_specificity_ESG,firm_FE,HC3,ESG_sentiment,61,6,0.009375547079737655,0.01350830457890664,0.490676927217193,-0.017718680732938367,0.03646977489241368,0.10604645168088112
"CAR[0,+1]",M3b_specificity_ESG,firm_FE,firm_cluster_CR1,Specificity_mean,61,6,-0.019213268482060605,0.01113243182027847,0.1449587389249107,-0.04783009550572816,0.009403558541606943,0.10604645168088112
"CAR[0,+1]",M3b_specificity_ESG,firm_FE,firm_cluster_CR1,ESG_sentiment,61,6,0.009375547079737655,0.009346006855935896,0.3618309635553466,-0.01464912837986362,0.03340022253933893,0.10604645168088112
"CAR[0,+1]",M3b_specificity_ESG,firm_year_FE,HC3,Specificity_mean,61,6,-0.018863987250178765,0.015017951969629956,0.21602360852265554,-0.0491714413338952,0.011443466833537665,0.2375721027140163
"CAR[0,+1]",M3b_specificity_ESG,firm_year_FE,HC3,ESG_sentiment,61,6,0.018753901186245654,0.01716562399956343,0.28082898626950625,-0.015887730524734467,0.053395532897225775,0.2375721027140163
"CAR[0,+1]",M3b_specificity_ESG,firm_year_FE,firm_cluster_CR1,Specificity_mean,61,6,-0.018863987250178765,0.012299334267237286,0.18567513755128484,-0.050480432507958216,0.012752458007600685,0.2375721027140163
"CAR[0,+1]",M3b_specificity_ESG,firm_year_FE,firm_cluster_CR1,ESG_sentiment,61,6,0.018753901186245654,0.007074017524386068,0.04536661634505347,0.0005695602330858598,0.03693824213940545,0.2375721027140163
"CAR[0,+1]",M4_interaction_overall,pooled,HC3,Specificity_mean,62,7,0.022410076748304374,0.013853687681696371,0.11116962304822373,-0.005321092104034728,0.05014124560064348,0.055411042556506085
"CAR[0,+1]",M4_interaction_overall,pooled,HC3,Overall_sentiment,62,7,0.08930584682197615,0.03957850299650621,0.027828629211506615,0.010080865377575063,0.16853082826637722,0.055411042556506085
"CAR[0,+1]",M4_interaction_overall,pooled,HC3,Specificity_mean:Overall_sentiment,62,7,-0.06932649231285781,0.03360569440322442,0.04360515563246664,-0.13659559836663382,-0.002057386259081806,0.055411042556506085
"CAR[0,+1]",M4_interaction_overall,pooled,firm_cluster_CR1,Specificity_mean,62,7,0.022410076748304374,0.01421500157874723,0.16598077005157622,-0.012372779078776808,0.05719293257538556,0.055411042556506085
"CAR[0,+1]",M4_interaction_overall,pooled,firm_cluster_CR1,Overall_sentiment,62,7,0.08930584682197615,0.03975407558559627,0.06576061867162927,-0.007968871859732649,0.18658056550368496,0.055411042556506085
"CAR[0,+1]",M4_interaction_overall,pooled,firm_cluster_CR1,Specificity_mean:Overall_sentiment,62,7,-0.06932649231285781,0.03764029478842473,0.11508816673429552,-0.16142897571124487,0.02277599108552926,0.055411042556506085
"CAR[0,+1]",M4_interaction_overall,firm_FE,HC3,Specificity_mean,61,6,0.02108063162434164,0.02465882334200779,0.39653263541596356,-0.028400917451478862,0.07056218070016214,0.14644164922005432
"CAR[0,+1]",M4_interaction_overall,firm_FE,HC3,Overall_sentiment,61,6,0.11537364678912884,0.07766927189877482,0.1434629622836305,-0.04048114951801518,0.27122844309627286,0.14644164922005432
"CAR[0,+1]",M4_interaction_overall,firm_FE,HC3,Specificity_mean:Overall_sentiment,61,6,-0.0875950125550224,0.057568660436265476,0.13417392957012403,-0.2031149810911357,0.027924955981090904,0.14644164922005432
"CAR[0,+1]",M4_interaction_overall,firm_FE,firm_cluster_CR1,Specificity_mean,61,6,0.02108063162434164,0.014393239581399691,0.20291017962733215,-0.01591836859956604,0.058079631848249325,0.14644164922005432
"CAR[0,+1]",M4_interaction_overall,firm_FE,firm_cluster_CR1,Overall_sentiment,61,6,0.11537364678912884,0.05439801441159886,0.08740402018770475,-0.024460900952009645,0.25520819453026733,0.14644164922005432
"CAR[0,+1]",M4_interaction_overall,firm_FE,firm_cluster_CR1,Specificity_mean:Overall_sentiment,61,6,-0.0875950125550224,0.04869803567462394,0.13197180996246075,-0.21277729849137994,0.03758727338133515,0.14644164922005432
"CAR[0,+1]",M4_interaction_overall,firm_year_FE,HC3,Specificity_mean,61,6,0.03265355356157694,0.026846225457182,0.23081997808344906,-0.021563498650908362,0.08687060577406225,0.27557135348644923
"CAR[0,+1]",M4_interaction_overall,firm_year_FE,HC3,Overall_sentiment,61,6,0.14794619097509887,0.08281693771240257,0.08142688088122446,-0.019306007781589613,0.3151983897317874,0.27557135348644923
"CAR[0,+1]",M4_interaction_overall,firm_year_FE,HC3,Specificity_mean:Overall_sentiment,61,6,-0.10770510781275298,0.06553311471156104,0.10792301799952969,-0.24005191789338498,0.024641702267878998,0.27557135348644923
"CAR[0,+1]",M4_interaction_overall,firm_year_FE,firm_cluster_CR1,Specificity_mean,61,6,0.03265355356157694,0.01851198630437206,0.13802553315240193,-0.014933022173990104,0.08024012929714398,0.27557135348644923
"CAR[0,+1]",M4_interaction_overall,firm_year_FE,firm_cluster_CR1,Overall_sentiment,61,6,0.14794619097509887,0.054282362625662696,0.04150242814323488,0.008408935614146767,0.28748344633605094,0.27557135348644923
"CAR[0,+1]",M4_interaction_overall,firm_year_FE,firm_cluster_CR1,Specificity_mean:Overall_sentiment,61,6,-0.10770510781275298,0.05164164280910823,0.09140633326331954,-0.24045417678026532,0.025043961154759334,0.27557135348644923
"CAR[0,+1]",M4b_interaction_ESG,pooled,HC3,Specificity_mean,62,7,0.005363320849589922,0.009930390799451239,0.5912017001585103,-0.014514516038066605,0.02524115773724645,0.03956270128914574
"CAR[0,+1]",M4b_interaction_ESG,pooled,HC3,ESG_sentiment,62,7,0.053946571148347645,0.03054286085424724,0.0826149393596902,-0.007191607439414147,0.11508474973610944,0.03956270128914574
"CAR[0,+1]",M4b_interaction_ESG,pooled,HC3,Specificity_mean:ESG_sentiment,62,7,-0.0408732025972824,0.0247214235572935,0.10366261961793811,-0.09035850836487672,0.008612103170311906,0.03956270128914574
"CAR[0,+1]",M4b_interaction_ESG,pooled,firm_cluster_CR1,Specificity_mean,62,7,0.005363320849589922,0.006383666787688021,0.4330140202051616,-0.010256949066964496,0.02098359076614434,0.03956270128914574
"CAR[0,+1]",M4b_interaction_ESG,pooled,firm_cluster_CR1,ESG_sentiment,62,7,0.053946571148347645,0.02215423452926384,0.050812682985964065,-0.00026288787435335,0.10815603017104863,0.03956270128914574
"CAR[0,+1]",M4b_interaction_ESG,pooled,firm_cluster_CR1,Specificity_mean:ESG_sentiment,62,7,-0.0408732025972824,0.022129683528377034,0.11426655446791188,-0.095022587484956,0.013276182290391195,0.03956270128914574
"CAR[0,+1]",M4b_interaction_ESG,firm_FE,HC3,Specificity_mean,61,6,0.0002956125116165497,0.014013890339135852,0.9832512073371442,-0.027825315763895263,0.02841654078712836,0.1345826999806209
"CAR[0,+1]",M4b_interaction_ESG,firm_FE,HC3,ESG_sentiment,61,6,0.07496140271703192,0.044871143800995876,0.10081123732068564,-0.015079134630700028,0.16500194006476387,0.1345826999806209
"CAR[0,+1]",M4b_interaction_ESG,firm_FE,HC3,Specificity_mean:ESG_sentiment,61,6,-0.05374149971296145,0.0364468042351014,0.14637092549374414,-0.12687736298603647,0.01939436356011358,0.1345826999806209
"CAR[0,+1]",M4b_interaction_ESG,firm_FE,firm_cluster_CR1,Specificity_mean,61,6,0.0002956125116165497,0.006035670102671442,0.9628333957892312,-0.015219571420203828,0.015810796443436928,0.1345826999806209
"CAR[0,+1]",M4b_interaction_ESG,firm_FE,firm_cluster_CR1,ESG_sentiment,61,6,0.07496140271703192,0.028691029829172453,0.04751389704202127,0.0012087625924615403,0.14871404284160228,0.1345826999806209
"CAR[0,+1]",M4b_interaction_ESG,firm_FE,firm_cluster_CR1,Specificity_mean:ESG_sentiment,61,6,-0.05374149971296145,0.028241165432614755,0.11542567828303957,-0.12633772659124112,0.01885472716531822,0.1345826999806209
"CAR[0,+1]",M4b_interaction_ESG,firm_year_FE,HC3,Specificity_mean,61,6,0.005467986947000389,0.01662340768499315,0.7438806956387772,-0.028103665941193297,0.039039639835194075,0.2731769608080856
"CAR[0,+1]",M4b_interaction_ESG,firm_year_FE,HC3,ESG_sentiment,61,6,0.09603143472933572,0.0510169943532528,0.06689981210935421,-0.006999475555834633,0.19906234501450606,0.2731769608080856
"CAR[0,+1]",M4b_interaction_ESG,firm_year_FE,HC3,Specificity_mean:ESG_sentiment,61,6,-0.06373718764948605,0.04201155850901305,0.13690613164394894,-0.1485812512905329,0.021106875991560803,0.2731769608080856
"CAR[0,+1]",M4b_interaction_ESG,firm_year_FE,firm_cluster_CR1,Specificity_mean,61,6,0.005467986947000389,0.012679917511647303,0.6842590863769429,-0.027126778685806985,0.03806275257980776,0.2731769608080856
"CAR[0,+1]",M4b_interaction_ESG,firm_year_FE,firm_cluster_CR1,ESG_sentiment,61,6,0.09603143472933572,0.03889140004447699,0.05658434059412426,-0.003942091787462201,0.19600496124613365,0.2731769608080856
"CAR[0,+1]",M4b_interaction_ESG,firm_year_FE,firm_cluster_CR1,Specificity_mean:ESG_sentiment,61,6,-0.06373718764948605,0.02892539009789728,0.07874578116182056,-0.1380922700238353,0.010617894724863214,0.2731769608080856
"CAR[0,+5]",M1_specificity,pooled,HC3,Specificity_mean,62,7,-0.016818126575614392,0.016449643912696623,0.31069598985983093,-0.04972231346709158,0.016086060315862794,0.010187055925351296
"CAR[0,+5]",M1_specificity,pooled,firm_cluster_CR1,Specificity_mean,62,7,-0.016818126575614392,0.019432919573505614,0.42004725791399067,-0.06436876778237252,0.03073251463114373,0.010187055925351296
"CAR[0,+5]",M1_specificity,firm_FE,HC3,Specificity_mean,61,6,-0.03031272723743004,0.028111713905915915,0.28569529180472814,-0.08667332020286903,0.026047865728008948,0.06225760790057011
"CAR[0,+5]",M1_specificity,firm_FE,firm_cluster_CR1,Specificity_mean,61,6,-0.03031272723743004,0.03061446825775489,0.3675692286059864,-0.1090097232484793,0.04838426877361921,0.06225760790057011
"CAR[0,+5]",M1_specificity,firm_year_FE,HC3,Specificity_mean,61,6,-0.040212665315726065,0.03809804917615583,0.29708913345295607,-0.11704470389507755,0.036619373263625424,0.22661236869999124
"CAR[0,+5]",M1_specificity,firm_year_FE,firm_cluster_CR1,Specificity_mean,61,6,-0.040212665315726065,0.03099459478153204,0.25112311116086444,-0.11988680766404043,0.0394614770325883,0.22661236869999124
"CAR[0,+5]",M2_overall_sentiment,pooled,HC3,Overall_sentiment,62,7,0.0026032806717310245,0.03516533335207917,0.9412329751334151,-0.06773785904283836,0.07294442038630042,0.0001506403293684011
"CAR[0,+5]",M2_overall_sentiment,pooled,firm_cluster_CR1,Overall_sentiment,62,7,0.0026032806717310245,0.027354550977882853,0.9272801275450709,-0.06433089429880001,0.06953745564226205,0.0001506403293684011
"CAR[0,+5]",M2_overall_sentiment,firm_FE,HC3,Overall_sentiment,61,6,0.022611592235300924,0.06218943541187463,0.7175822050132334,-0.1020707187660754,0.14729390323667724,0.040373469983088106
"CAR[0,+5]",M2_overall_sentiment,firm_FE,firm_cluster_CR1,Overall_sentiment,61,6,0.022611592235300924,0.05569778292170425,0.7015555011898604,-0.12056411682844656,0.16578730129904842,0.040373469983088106
"CAR[0,+5]",M2_overall_sentiment,firm_year_FE,HC3,Overall_sentiment,61,6,0.018753211933829738,0.08159633915290343,0.8193143961925473,-0.1458014887213785,0.18330791258903795,0.18952129275638085
"CAR[0,+5]",M2_overall_sentiment,firm_year_FE,firm_cluster_CR1,Overall_sentiment,61,6,0.018753211933829738,0.06305770834407108,0.7781227062980404,-0.14334178773229186,0.18084821159995132,0.18952129275638085
"CAR[0,+5]",M2b_ESG_sentiment,pooled,HC3,ESG_sentiment,62,7,0.0032494236290291946,0.019620072012469018,0.869014907016188,-0.035996563685275526,0.04249541094333391,0.0003877974649915128
"CAR[0,+5]",M2b_ESG_sentiment,pooled,firm_cluster_CR1,ESG_sentiment,62,7,0.0032494236290291946,0.010727311992795037,0.7721849660033209,-0.022999363217070645,0.029498210475129034,0.0003877974649915128
